platform.name,user.id,task.id,task.monetary_reward_in_dollars,task.assignable_hits_count,task.requester_name,task.estimate_duration_in_seconds,total.labor.event_count,total.labor.duration_in_seconds,working.labor.event_count,working.labor.duration_in_seconds,invisible.labor.event_count,invisible.labor.duration_in_seconds,adjusted.monetary_reward_in_dollars,completed_task
MTURK,1c4a09c264cc784a227191d775b213b,3O71U79SRBQWIJVDF5CX1LDF9E4SM6,0.01,21.0,p9r,1500,32,39,14,18,18,21,0.01026,1
MTURK,1c4a09c264cc784a227191d775b213b,3P4ZBJFX2V4JJQK5DNIL3KWRIQOFW1,0.01,3.0,p9r,1500,46,67,15,17,31,50,0.010446666666666667,1
MTURK,1c4a09c264cc784a227191d775b213b,3SU800BH86T3IBL9W3EEXVF84CMUQB,0.02,0.0,p9r,1500,190,162,51,44,139,118,0.02216,1
MTURK,1c4a09c264cc784a227191d775b213b,37SDSEDIN93H3AUF8LNU02PBZ9281E,0.02,7.0,p9r,1500,233,241,69,30,164,211,0.023213333333333332,0
MTURK,1c4a09c264cc784a227191d775b213b,3VZYA8PITOZY93QVE4CRADWASRV506,0.05,0.0,p9r,1500,264,300,78,43,186,257,0.060000000000000005,0
MTURK,1c4a09c264cc784a227191d775b213b,3ZQX1VYFTD62Z21GENL5CY2JSKCO8H,0.02,0.0,p9r,1500,262,300,76,43,186,257,0.024,0
MTURK,1c4a09c264cc784a227191d775b213b,3BKZLF990Z0KZK5E64B30GLL00XYQD,0.05,0.0,p9r,1500,264,359,77,36,187,323,0.06196666666666667,0
MTURK,1c4a09c264cc784a227191d775b213b,3TFJJUELSHQQ4Y2O813D77VZH62C26,0.05,1.0,p9r,1500,267,419,79,45,188,374,0.06396666666666667,0
MTURK,1c4a09c264cc784a227191d775b213b,3J9L0X0VDFNAIGTSA1ITTOAGFSTW9Q,0.06,0.0,p9r,2700,501,720,177,90,324,630,0.076,0
MTURK,1c4a09c264cc784a227191d775b213b,3UQ1LLR26A98C5RYYTPRG84KN38ALR,0.06,2.0,p9r,1500,47,60,15,13,32,47,0.0624,0
MTURK,1c4a09c264cc784a227191d775b213b,386T3MLZLNWHWL9XC2JUMX61UHX80C,0.06,0.0,p9r,2700,88,301,25,13,63,288,0.06668888888888888,0
MTURK,1c4a09c264cc784a227191d775b213b,3MDWE879UH3IUDVHFAMX6AXV5RCB9Q,0.05,1.0,p9r,1500,58,209,17,0,41,209,0.05696666666666667,0
MTURK,1c4a09c264cc784a227191d775b213b,3QMELQS6Y5CIS1A8D05BMFBXXC6R67,0.05,1.0,p9r,1500,70,300,20,12,50,288,0.060000000000000005,1
MTURK,1c4a09c264cc784a227191d775b213b,3PIOQ99R7YNIFE8HGBMXT1K3Z1ZUNO,0.05,1.0,p9r,1500,70,300,20,12,50,288,0.060000000000000005,1
MTURK,1c4a09c264cc784a227191d775b213b,3CMIQF80GNRIG0V80LGBHP1S1Q46QL,0.05,0.0,p9r,1500,134,180,53,24,81,156,0.056,0
MTURK,1c4a09c264cc784a227191d775b213b,39O0SQZVJN81W1ODWAA3STBTSNRR77,0.06,0.0,p9r,2700,239,300,102,72,137,228,0.06666666666666667,0
MTURK,1c4a09c264cc784a227191d775b213b,3PMR2DOWOO2F8R8WX5ZTMGMN93B54M,0.05,0.0,p9r,1500,167,150,79,30,88,120,0.055,0
MTURK,1c4a09c264cc784a227191d775b213b,3R4QIDVOJPDXWCYIXC49ZW4RZL6EE4,0.05,0.0,p9r,1500,154,91,78,30,76,61,0.053033333333333335,0
MTURK,1c4a09c264cc784a227191d775b213b,3H781YYV6TJZLVGFN7T4YI4S2VTETU,0.1,9.0,p9r,2700,670,788,261,251,409,537,0.12918518518518518,0
MTURK,1c4a09c264cc784a227191d775b213b,3IKDQS3DQE1UFJGQX4O5UN2G620CII,0.08,39.0,p9r,1500,100,36,46,13,54,23,0.08192,0
MTURK,1c4a09c264cc784a227191d775b213b,3CZH926SICFF4A1P86SWQAS0MWCE4Y,0.08,39.0,p9r,1500,100,34,46,12,54,22,0.08181333333333334,0
MTURK,1c4a09c264cc784a227191d775b213b,3UEDKCTP9VRF9XBI6Q16RHPFXVYK78,0.08,10.0,p9r,1500,368,302,157,98,211,204,0.09610666666666667,0
MTURK,1c4a09c264cc784a227191d775b213b,3WJGKMRWVIAD78045QNU3QM3EXQDCF,0.05,0.0,p9r,1500,280,270,119,87,161,183,0.059000000000000004,0
MTURK,1c4a09c264cc784a227191d775b213b,311HQEI8RSHAYSA46R4GEWDS14BZ79,0.08,13.0,p9r,1500,201,180,87,60,114,120,0.0896,0
MTURK,1c4a09c264cc784a227191d775b213b,3ACRLU860NFZP9MYNL2JYOY6WOSBE0,0.05,0.0,p9r,1500,279,270,118,87,161,183,0.059000000000000004,0
MTURK,1c4a09c264cc784a227191d775b213b,309D674SHZMKSB2KRUWO80Y3BCHBC9,0.08,13.0,p9r,1500,179,159,79,58,100,101,0.08848,0
MTURK,1c4a09c264cc784a227191d775b213b,3DZKABX2ZI6Z1P0QWBNO9CSAE4XCVG,0.08,9.0,p9r,1500,75,93,37,46,38,47,0.08496000000000001,0
MTURK,1c4a09c264cc784a227191d775b213b,3JGHED38EDSAT20ZA52X0P4QVA77YQ,0.08,25.0,p9r,1500,276,270,108,80,168,190,0.0944,0
MTURK,1c4a09c264cc784a227191d775b213b,3PEG1BH7AES2B9E8J7DMWJBBGLQBKM,0.1,9.0,p9r,2700,522,697,189,220,333,477,0.12581481481481482,0
MTURK,1c4a09c264cc784a227191d775b213b,3QE4DGPGBRCDOOXGE1IKQDDCZCS4G6,0.1,3.0,p9r,2700,528,750,195,249,333,501,0.12777777777777777,0
MTURK,1c4a09c264cc784a227191d775b213b,375VSR8FVWAKGBUJF52MJD4S2G2ZR5,0.05,0.0,p9r,1500,292,271,112,67,180,204,0.05903333333333334,0
MTURK,1c4a09c264cc784a227191d775b213b,3LCXHSGDLT7Y6V30Y7OEOD860CGES6,0.05,0.0,p9r,1500,503,667,178,221,325,446,0.07223333333333334,0
MTURK,1c4a09c264cc784a227191d775b213b,3NI0WFPPI9HUS7Q9JNMW2JAAOM706I,0.05,0.0,p9r,1500,487,635,175,182,312,453,0.07116666666666667,0
MTURK,1c4a09c264cc784a227191d775b213b,3BFF0DJK8XD0VELXO2D9NZ873M3STA,0.1,3.0,p9r,2700,474,660,178,215,296,445,0.12444444444444445,0
MTURK,1c4a09c264cc784a227191d775b213b,3C8QQOM6JP2NINAWAHH4X6S30BCIL2,0.05,0.0,p9r,1500,476,690,171,201,305,489,0.07300000000000001,0
MTURK,1c4a09c264cc784a227191d775b213b,3ZTE0JGGCET4B5RTVZ1AEKY2IBXOCN,0.05,0.0,p9r,1500,489,720,176,205,313,515,0.07400000000000001,0
MTURK,1c4a09c264cc784a227191d775b213b,3A520CCNWN1U6ZH6H72N3DE0E66EA7,0.05,0.0,p9r,1500,489,720,176,200,313,520,0.07400000000000001,0
MTURK,1c4a09c264cc784a227191d775b213b,3LXX8KJXPWA2D7KQJFRJCUXUCQZ9OW,0.08,0.0,p9r,1500,240,211,94,42,146,169,0.09125333333333334,0
MTURK,1c4a09c264cc784a227191d775b213b,3VLL1PIENQPHJY23NDLIPIZNRTIZOW,0.05,0.0,p9r,1500,488,720,175,205,313,515,0.07400000000000001,0
MTURK,1c4a09c264cc784a227191d775b213b,3RSBJ6YZECRBEHB3M1RBMQJ5FOSFOS,0.08,27.0,p9r,1500,417,678,154,198,263,480,0.11616,0
MTURK,1c4a09c264cc784a227191d775b213b,3GS542CVJVOG5XE8E0VK3OX3VVS59L,0.1,6.0,p9r,2700,487,990,178,209,309,781,0.13666666666666666,0
MTURK,1c4a09c264cc784a227191d775b213b,3ROUCZ907FV5KUOWL4A19KSJ7PGOOK,0.05,3.0,p9r,1500,388,658,144,194,244,464,0.07193333333333334,0
MTURK,1c4a09c264cc784a227191d775b213b,37S0QRNUFBHZEAE076W9FCCJDF888Y,0.05,3.0,p9r,1500,388,658,144,192,244,466,0.07193333333333334,0
MTURK,1c4a09c264cc784a227191d775b213b,30UZJB2POHDUQVPSXRUACBUHV3F531,0.05,3.0,p9r,1500,388,658,144,180,244,478,0.07193333333333334,0
MTURK,1c4a09c264cc784a227191d775b213b,3TD33TP5DL3WZW5M7G0X258FB9UBA5,0.05,0.0,p9r,1500,411,688,152,183,259,505,0.07293333333333334,0
MTURK,1c4a09c264cc784a227191d775b213b,3QE4DGPGBRCDOOXGE1IKQDDCZCPG4F,0.05,0.0,p9r,1500,380,659,143,178,237,481,0.07196666666666668,0
MTURK,1c4a09c264cc784a227191d775b213b,34HEO7RUG6VJF3MB3DMN2KDJTVXARH,0.05,0.0,p9r,1500,380,659,143,193,237,466,0.07196666666666668,0
MTURK,1c4a09c264cc784a227191d775b213b,3GL25Y6843V4E0HC9FIK0TU7OTBXMO,0.05,0.0,p9r,1500,332,569,119,174,213,395,0.06896666666666668,0
MTURK,1c4a09c264cc784a227191d775b213b,3I7SHAD35MXAZLBLR2EM6UHJM0VM7H,0.08,3.0,p9r,1500,360,840,127,189,233,651,0.1248,0
MTURK,1c4a09c264cc784a227191d775b213b,3FULMHZ7OUYDGYT2P4GF3IX9VY44ME,0.1,6.0,p9r,2700,379,899,135,198,244,701,0.1332962962962963,0
MTURK,1c4a09c264cc784a227191d775b213b,3P520RYKCH7EPP2BCBQBZKKH8GZ5U9,0.08,0.0,p9r,1500,362,929,125,188,237,741,0.12954666666666667,0
MTURK,1c4a09c264cc784a227191d775b213b,3ICOHX7ENCCY5MJOP55UE72N5K00E8,0.1,3.0,p9r,2700,350,869,120,180,230,689,0.13218518518518518,0
MTURK,1c4a09c264cc784a227191d775b213b,338431Z1FLG8H7GCDWR53FXOIC1ROX,0.08,0.0,p9r,1500,284,698,95,161,189,537,0.11722666666666667,0
MTURK,1c4a09c264cc784a227191d775b213b,3Y7LTZE0YTNCW3M0JZXROORC9F6ZU9,0.05,2.0,p9r,1500,119,420,45,396,74,24,0.064,0
MTURK,1c4a09c264cc784a227191d775b213b,309D674SHZMKSB2KRUWO80Y3BCEBC6,0.05,2.0,p9r,1500,117,420,43,396,74,24,0.064,0
MTURK,1c4a09c264cc784a227191d775b213b,3ZVPAMTJWN4KPUZEPDEXY6OMRQ9GRY,0.05,2.0,p9r,1500,118,420,44,396,74,24,0.064,0
MTURK,1c4a09c264cc784a227191d775b213b,33NOQL7T9O0EY6FNGWWMSW9NCOF8Z3,0.05,1.0,p9r,1500,123,419,44,397,79,22,0.06396666666666667,0
MTURK,1c4a09c264cc784a227191d775b213b,341H3G5YF0FWGHAKLSJ7ZH35TQ40Z9,0.05,1.0,p9r,1500,123,419,44,397,79,22,0.06396666666666667,0
MTURK,1c4a09c264cc784a227191d775b213b,38DCH97KHH3U4VAFK4A0QT6XNWOQJB,0.05,1.0,p9r,1500,123,419,44,397,79,22,0.06396666666666667,0
MTURK,1c4a09c264cc784a227191d775b213b,372AGES0I46VBGU4ENE1MSOHUG9RX5,0.1,0.0,p9r,2700,76,240,16,9,60,231,0.1088888888888889,1
MTURK,1c4a09c264cc784a227191d775b213b,375VMB7D4JK4KBM4X0JGETKYR2GDIN,0.06,0.0,p9r,2700,61,179,16,0,45,179,0.06397777777777777,1
MTURK,1c4a09c264cc784a227191d775b213b,30Y6N4AHYPXHDAPNNNDPSLLPEYURD0,0.1,0.0,p9r,2700,157,390,40,50,117,340,0.11444444444444445,0
MTURK,1c4a09c264cc784a227191d775b213b,3BFF0DJK8XD0VELXO2D9NZ873MZTS7,0.05,4.0,p9r,2700,132,330,41,78,91,252,0.05611111111111111,0
MTURK,1c4a09c264cc784a227191d775b213b,3S4TINXCC0OL10ZNHZ5F30SK0RLOB6,0.05,0.0,p9r,2700,134,359,42,78,92,281,0.05664814814814815,0
MTURK,1c4a09c264cc784a227191d775b213b,3LCXHSGDLT7Y6V30Y7OEOD860D1SE7,0.05,1.0,p9r,2700,71,119,32,50,39,69,0.052203703703703704,0
MTURK,1c4a09c264cc784a227191d775b213b,3VEI3XUCZRYQ27SDSW4KSF2ESIKPR1,0.05,0.0,p9r,2700,72,149,32,50,40,99,0.05275925925925926,0
MTURK,1c4a09c264cc784a227191d775b213b,3O71U79SRBQWIJVDF5CX1LDF9FSSMW,0.05,0.0,p9r,2700,130,359,38,78,92,281,0.05664814814814815,0
MTURK,1c4a09c264cc784a227191d775b213b,3SMIWMMK616828HV8CDKPKXUSERUW5,0.05,0.0,p9r,2700,131,359,39,78,92,281,0.05664814814814815,0
MTURK,1c4a09c264cc784a227191d775b213b,3XEIP58NL0O9DDZ6AL5QX1VTWP2LZS,0.05,0.0,p9r,2700,131,359,39,78,92,281,0.05664814814814815,0
MTURK,1c4a09c264cc784a227191d775b213b,3K3G488TR29MXWVUV266PJNS5WI5QV,0.05,3.0,p9r,2700,133,390,41,78,92,312,0.05722222222222222,0
MTURK,1c4a09c264cc784a227191d775b213b,33KGGVH24UI7IBVNGTZMG164QIB1XF,0.05,3.0,p9r,2700,131,390,39,78,92,312,0.05722222222222222,0
MTURK,1c4a09c264cc784a227191d775b213b,3VP28W7DUNLNDLPAOA2S2OQ9ZSRZFA,0.05,2.0,p9r,2700,135,419,40,78,95,341,0.05775925925925926,0
MTURK,1c4a09c264cc784a227191d775b213b,3LG268AV387M5G3NJIO9Y33AEBJREJ,0.05,2.0,p9r,2700,135,419,40,78,95,341,0.05775925925925926,0
MTURK,1c4a09c264cc784a227191d775b213b,34HEO7RUG6VJF3MB3DMN2KDJTWLRAO,0.05,2.0,p9r,2700,135,419,40,78,95,341,0.05775925925925926,0
MTURK,1c4a09c264cc784a227191d775b213b,31ODACBENUGN3YT57YJEIUXKJGPSQJ,0.05,1.0,p9r,2700,134,510,40,61,94,449,0.059444444444444446,0
MTURK,1c4a09c264cc784a227191d775b213b,3WJGKMRWVIAD78045QNU3QM3EYEDC5,0.05,2.0,p9r,2700,142,540,40,61,102,479,0.060000000000000005,0
MTURK,1c4a09c264cc784a227191d775b213b,36QZ6V1589EFVR0MO73JSVU9M1VSUO,0.05,2.0,p9r,2700,142,540,40,61,102,479,0.060000000000000005,0
MTURK,1c4a09c264cc784a227191d775b213b,3L55D8AUFAYG5JVV1MA8GBW4WMKCYC,0.04,0.0,p9r,2700,150,780,42,81,108,699,0.051555555555555556,0
MTURK,1c4a09c264cc784a227191d775b213b,3B9XR6P1WEW70P8Q1MDAV4BY1X9JBG,0.01,126.0,p9r,1500,22,36,7,4,15,32,0.01024,1
MTURK,1c4a09c264cc784a227191d775b213b,335VBRURDJ1G1G71P1ON7I3G8PHE9N,0.06,1.0,p9r,2700,93,689,23,68,70,621,0.0753111111111111,1
MTURK,1c4a09c264cc784a227191d775b213b,337F8MIIMZEGDKMV0ZTH5LQWSV004W,0.04,0.0,p9r,2700,86,690,22,48,64,642,0.050222222222222224,1
MTURK,1c4a09c264cc784a227191d775b213b,3WPCIUYH1A9UTP2FRCIKS0M72JTDT1,0.1,0.0,p9r,2700,71,630,22,29,49,601,0.12333333333333334,1
MTURK,1c4a09c264cc784a227191d775b213b,38RHULDV9YG3THMVEVO66H9JYIGWI9,0.1,0.0,p9r,2700,43,599,22,20,21,579,0.12218518518518519,1
MTURK,1c4a09c264cc784a227191d775b213b,3KG2UQJ0MJPQNL10Z22SJ0NEWGVNQE,0.1,0.0,p9r,2700,37,539,17,20,20,519,0.11996296296296297,1
MTURK,1c4a09c264cc784a227191d775b213b,3JHB4BPSFKA5YJX6YSJN1ZSURRD9Q0,0.1,0.0,p9r,2700,16,210,9,20,7,190,0.10777777777777778,1
MTURK,1c4a09c264cc784a227191d775b213b,3FI30CQHVKKVCUTJH3JLM06TFRWB69,0.06,0.0,p9r,2700,11,149,9,0,2,149,0.06331111111111111,1
MTURK,1c4a09c264cc784a227191d775b213b,30QQTY5GMKLTCTGU0458X4YDZMVU7E,0.1,0.0,p9r,2700,4,240,4,240,0,0,0.1088888888888889,1
MTURK,1c4a09c264cc784a227191d775b213b,3IVKZBIBJ0AAQ5U2O8WK9G5JSS6SHY,0.1,0.0,p9r,2700,5,240,5,210,0,30,0.1088888888888889,1
MTURK,1c4a09c264cc784a227191d775b213b,3D4BBDG7ZHXFPGY7C1HIQH0RNLV3C3,0.04,0.0,p9r,2700,5,120,5,90,0,30,0.04177777777777778,1
MTURK,1c4a09c264cc784a227191d775b213b,3VO4XFFP15N1K09DJVL3N31OW1T7QQ,0.1,0.0,p9r,2700,21,120,7,34,14,86,0.10444444444444445,1
MTURK,1c4a09c264cc784a227191d775b213b,3GMLHYZ0LEYCRDCVNDV8AHIA3L4YUJ,0.1,0.0,p9r,2700,19,90,5,34,14,56,0.10333333333333333,1
MTURK,1c4a09c264cc784a227191d775b213b,31N9JPQXIPJDAS2XGCFYAMVD5UQNHB,0.06,0.0,p9r,2700,28,90,6,5,22,85,0.062,1
MTURK,1c4a09c264cc784a227191d775b213b,3EAWOID6MTYF7X5AKVU4EBQ95FWV02,0.1,0.0,p9r,2700,14,29,6,0,8,29,0.10107407407407408,1
MTURK,1c4a09c264cc784a227191d775b213b,3QE4DGPGBRCDOOXGE1IKQDDCZCVG4L,0.1,0.0,p9r,2700,128,181,15,1,113,180,0.1067037037037037,1
MTURK,1c4a09c264cc784a227191d775b213b,3N5YJ55YXG4Y05UJA656T089SY8ANT,0.1,2.0,p9r,2700,47,60,7,0,40,60,0.10222222222222223,1
MTURK,1c4a09c264cc784a227191d775b213b,344M16OZKIG1QIBVQB7SPJY0DD6ENS,0.1,2.0,p9r,2700,48,60,8,0,40,60,0.10222222222222223,1
MTURK,1c4a09c264cc784a227191d775b213b,37VUR2VJ6AQJFDKSPX3Z2OLUP0Q1CG,0.1,2.0,p9r,2700,57,90,8,0,49,90,0.10333333333333333,1
MTURK,1c4a09c264cc784a227191d775b213b,3THR0FZ95PUXE9LZ8CU9H3OPCKHLO6,0.1,12.0,p9r,2700,110,149,14,2,96,147,0.10551851851851853,1
MTURK,1c4a09c264cc784a227191d775b213b,3J94SKDEKIQS8NRPQG0MPKGTMG55D0,0.1,12.0,p9r,2700,101,120,12,2,89,118,0.10444444444444445,1
MTURK,1c4a09c264cc784a227191d775b213b,31KPKEKW4AE0YJ74FE34DZW22NNB0J,0.1,6.0,p9r,2700,101,150,16,10,85,140,0.10555555555555556,1
MTURK,1c4a09c264cc784a227191d775b213b,3PGQRAZX02LWC0KRY808VG0MIOOSY2,0.1,0.0,p9r,2700,92,150,17,4,75,146,0.10555555555555556,1
MTURK,1c4a09c264cc784a227191d775b213b,375VSR8FVWAKGBUJF52MJD4S2G5RZ0,0.1,0.0,p9r,2700,92,150,17,4,75,146,0.10555555555555556,1
MTURK,1c4a09c264cc784a227191d775b213b,3M0556243SLTWWBRLMRY71J0PELNFJ,0.1,2.0,p9r,2700,123,301,21,4,102,297,0.11114814814814815,1
MTURK,1c4a09c264cc784a227191d775b213b,33J5JKFMK6ZJJH8QHJIDAMP8RZ73QH,0.1,1.0,p9r,2700,113,180,16,5,97,175,0.10666666666666667,1
MTURK,1c4a09c264cc784a227191d775b213b,3E6L1VR4XWNLPB5ZM55H5QXEUOY6FU,0.1,0.0,p9r,2700,99,210,18,3,81,207,0.10777777777777778,1
MTURK,1c4a09c264cc784a227191d775b213b,360ZO6N6J1KED4ZE6ZC6KQ8PHQI9MF,0.1,0.0,p9r,2700,81,269,19,3,62,266,0.10996296296296297,1
MTURK,1c4a09c264cc784a227191d775b213b,3XDJY5RK5SMWT6YBY671USE38LY4UZ,0.06,0.0,p9r,2700,77,240,16,2,61,238,0.06533333333333333,1
MTURK,1c4a09c264cc784a227191d775b213b,3BC9H1KCYUDPJH10IDA9S537O1FYWI,0.1,0.0,p9r,2700,77,240,16,2,61,238,0.1088888888888889,1
MTURK,1c4a09c264cc784a227191d775b213b,3HJ1EVZS2OKJVINQUY7DFCZDNL63RF,0.1,0.0,p9r,2700,70,209,14,0,56,209,0.10774074074074075,1
MTURK,1c4a09c264cc784a227191d775b213b,3NBFJK3IOHJHSH7YXLXT4BJHG3ROGZ,0.1,0.0,p9r,2700,46,179,14,0,32,179,0.10662962962962963,1
MTURK,1c4a09c264cc784a227191d775b213b,3CIS7GGG65KEL8V4NCJE3EQUL94UE5,0.1,0.0,p9r,2700,19,149,9,47,10,102,0.10551851851851853,1
MTURK,1c4a09c264cc784a227191d775b213b,3LVTFB9DE5JKDTKECYPXTGEHV4DQGD,0.1,0.0,p9r,2700,17,120,10,0,7,120,0.10444444444444445,1
MTURK,1c4a09c264cc784a227191d775b213b,39RRBHZ0AU2C9IB0OP7WKATVNMHVZW,0.1,0.0,p9r,2700,2,30,2,30,0,0,0.10111111111111111,1
MTURK,1c4a09c264cc784a227191d775b213b,3WGCNLZJKF9TK5Q6PTYAMU3CA041DI,0.1,0.0,p9r,2700,29,30,5,0,24,30,0.10111111111111111,1
MTURK,1c4a09c264cc784a227191d775b213b,31MCUE39BKNS6SECEND1G8L6LCV3GJ,0.1,0.0,p9r,2700,29,30,5,0,24,30,0.10111111111111111,1
MTURK,1c4a09c264cc784a227191d775b213b,32TZXEA1OLLGK97DWIXHJQ96XN9143,0.1,0.0,p9r,2700,29,30,5,0,24,30,0.10111111111111111,1
MTURK,1c4a09c264cc784a227191d775b213b,3XQ4XW3OD9D6BFRK5NTDMCZH39RS2J,0.1,1.0,p9r,2700,29,60,5,0,24,60,0.10222222222222223,1
MTURK,1c4a09c264cc784a227191d775b213b,3W9XHF7WGKW27V8PJT47WDHXMTHTKN,0.06,0.0,p9r,2700,21,360,9,253,12,107,0.06799999999999999,1
MTURK,1c4a09c264cc784a227191d775b213b,3EQPA8A373VID229SKBOPKYP4FKJZI,0.5,21.0,Jamie Macbeth,3600,22,810,18,607,4,203,0.6125,1
MTURK,1c4a09c264cc784a227191d775b213b,3XD2A6FGFMTW6E3MBGQ34XNJLV89S8,0.5,21.0,Jamie Macbeth,3600,25,870,21,607,4,263,0.6208333333333333,1
MTURK,1c4a09c264cc784a227191d775b213b,3EN4YVUOUBRT872UR2N3SZIEWFMJXL,0.5,21.0,Jamie Macbeth,3600,28,900,21,607,7,293,0.625,1
MTURK,1c4a09c264cc784a227191d775b213b,356ZPKYPUHIZZ84Z6RWE0BVBV54YPH,0.04,0.0,p9r,1500,7,61,6,30,1,31,0.041626666666666666,1
MTURK,1c4a09c264cc784a227191d775b213b,3J94SKDEKIQS8NRPQG0MPKGTMHYD53,0.06,0.0,p9r,1500,7,61,6,30,1,31,0.062439999999999996,1
MTURK,1c4a09c264cc784a227191d775b213b,31S7M7DAGGRDR1Q74TG8BDUCBTMLTI,0.06,0.0,p9r,1500,7,31,6,0,1,31,0.061239999999999996,1
MTURK,1c4a09c264cc784a227191d775b213b,3VW0145YLYD3JGCNSB3J9KMSDWLJMD,0.06,0.0,p9r,1500,7,60,6,0,1,60,0.0624,1
MTURK,1c4a09c264cc784a227191d775b213b,3BJKPTD2QCDOUZLK9DD4XP3BHLBRTE,0.06,0.0,p9r,1500,5,360,5,359,0,1,0.0744,1
MTURK,1c4a09c264cc784a227191d775b213b,3I01FDIL6M909Q828XYORDDH2782DS,0.06,0.0,p9r,1500,7,360,7,299,0,61,0.0744,1
MTURK,1c4a09c264cc784a227191d775b213b,368IUKXGA59XGOUT081MHKBIWVD6PR,0.06,0.0,p9r,1500,5,360,5,299,0,61,0.0744,1
MTURK,1c4a09c264cc784a227191d775b213b,3T5ZXGO9DEPK4AFJ2QDMENUN6VVQZS,0.06,0.0,p9r,1500,6,180,6,120,0,60,0.0672,1
MTURK,1c4a09c264cc784a227191d775b213b,3S829FDFT221A6BZWMJHH37DFG8DXD,0.06,0.0,p9r,1500,11,330,8,218,3,112,0.0732,1
MTURK,1c4a09c264cc784a227191d775b213b,3QTFNPMJC6JZ1D2RMYL5ATZI1K8NZ2,0.06,0.0,p9r,2700,13,360,10,218,3,142,0.06799999999999999,1
MTURK,1c4a09c264cc784a227191d775b213b,3L21G7IH47XWIGLXLPLOZFDDSP0Y1F,0.06,0.0,p9r,1500,8,300,5,189,3,111,0.072,1
MTURK,1c4a09c264cc784a227191d775b213b,3X55NP42EOHYJ57BH63OAHZYM4C3PJ,0.06,0.0,p9r,1500,7,240,6,173,1,67,0.0696,1
MTURK,1c4a09c264cc784a227191d775b213b,3I6NF2WGIGXVK71GS61UV5JQZ9FG5H,0.06,0.0,p9r,1500,7,240,6,173,1,67,0.0696,1
MTURK,1c4a09c264cc784a227191d775b213b,389A2A304OJJ8OZATEZZOJ2KK9DC0J,0.06,0.0,p9r,2700,10,180,10,120,0,60,0.064,1
MTURK,1c4a09c264cc784a227191d775b213b,3X878VYTIEJ4TBJ45FA9B4XAP0B7FP,0.06,0.0,p9r,1500,111,701,50,576,61,125,0.08804,0
MTURK,1c4a09c264cc784a227191d775b213b,3ULIZ0H1VA6YGSBDANGROIFKXKX517,0.06,0.0,p9r,1500,121,708,58,578,63,130,0.08832,0
MTURK,1c4a09c264cc784a227191d775b213b,3EFNPKWBMSPVVO3R0LOYVGYQEW0039,0.06,0.0,p9r,2700,244,750,119,582,125,168,0.07666666666666666,0
MTURK,1c4a09c264cc784a227191d775b213b,3W0KKJIARRAJ9BG1GVTC5HLA8GYK8R,0.06,0.0,p9r,2700,243,690,118,582,125,108,0.07533333333333334,0
MTURK,1c4a09c264cc784a227191d775b213b,3JUDR1D0D6SUYZC7DJ48RCKGLMY2QY,0.06,0.0,p9r,1500,119,529,56,458,63,71,0.08116,0
MTURK,1c4a09c264cc784a227191d775b213b,3DZKABX2ZI6Z1P0QWBNO9CSAE5QCVB,0.06,0.0,p9r,2700,242,570,117,462,125,108,0.07266666666666666,0
MTURK,1c4a09c264cc784a227191d775b213b,3K1H3NEY7L0QOKG97CJDTH7ICQEGDQ,0.06,0.0,p9r,1500,160,421,75,339,85,82,0.07683999999999999,0
MTURK,1c4a09c264cc784a227191d775b213b,3DA79LNS59WWBX0IYNC8FR0VB7Y3TP,0.06,0.0,p9r,2700,287,360,132,224,155,136,0.06799999999999999,0
MTURK,1c4a09c264cc784a227191d775b213b,306996CF6WL058SMBX74R4FC7GK1B5,0.06,0.0,p9r,1500,159,241,74,160,85,81,0.06964,0
MTURK,1c4a09c264cc784a227191d775b213b,31GN6YMHLPTSNVPRJ7IKAJF67HEWSZ,0.06,0.0,p9r,2700,286,300,131,165,155,135,0.06666666666666667,0
MTURK,1c4a09c264cc784a227191d775b213b,3S829FDFT221A6BZWMJHH37DFG9DXE,0.06,0.0,p9r,1500,85,634,35,507,50,127,0.08535999999999999,0
MTURK,1c4a09c264cc784a227191d775b213b,3K3G488TR29MXWVUV266PJNS5WQ5Q3,0.06,0.0,p9r,2700,127,660,55,512,72,148,0.07466666666666666,0
MTURK,1c4a09c264cc784a227191d775b213b,3M4KL7H8KVOUZWBRF6QWGOTKTF816J,0.06,0.0,p9r,1500,84,422,34,296,50,126,0.07688,0
MTURK,1c4a09c264cc784a227191d775b213b,359AP8GAGGLXQZZUEDK83YC7SNKC7K,0.06,0.0,p9r,1500,124,330,52,183,72,147,0.0732,0
MTURK,1c4a09c264cc784a227191d775b213b,3FCO4VKOZ4ECNXJ8A4Q3TMCADZX7E8,0.06,0.0,p9r,2700,125,330,53,183,72,147,0.06733333333333333,0
MTURK,1c4a09c264cc784a227191d775b213b,3B9J25CZ26YTJ7Q549VWIXFND3CCSZ,2.89,0.0,Sara Peck,7200,2,60,2,60,0,0,2.9140833333333336,1
MTURK,1c4a09c264cc784a227191d775b213b,31ODACBENUGN3YT57YJEIUXKJGYSQS,0.06,0.0,p9r,2700,7,631,7,631,0,0,0.07402222222222221,1
MTURK,1c4a09c264cc784a227191d775b213b,391FPZIE4CNQ5IM6DDRKOHN7DQNHU1,0.06,0.0,p9r,1500,4,601,4,601,0,0,0.08404,1
